# C-282 ζ(s) 켤레합 포함 A_L 재측정 — B-50 검증
# T_MAX=2000.0, CENTER=0.5, TRIM=40%
# n_all=1517, n_valid=910
# NEW: 전체 영점 + 켤레합 (C-270 방식)
# OLD: ±300 이웃, 같은편만 (C-278 방식)

## 핵심 결과
ρ_S(A_bare_old × gap_min  [C-278]) = -0.928669  p=0.0000e+00
ρ_S(A_L_old    × gap_min  [C-278]) = -0.840553  p=5.9254e-244
ρ_S(A_L_new    × gap_min  [C-282]) = -0.799613  p=2.6287e-203
ρ_S(A_Λ_new    × gap_min  [C-282]) = -0.899825  p=0.0000e+00
ρ_S(A_L_new    × gap_right[C-282]) = -0.164520  p=6.0327e-07
ρ_S(A_Λ_new    × gap_right[C-282]) = -0.455323  p=8.9803e-48

GUE_ref = -0.857
C-270_ref_A_L = -0.800
C-270_ref_A_Lambda = -0.900

## 보조 통계
2H1/A_L_new_mean  = 0.842124
2H1/A_bare_old_mean = 0.899098
mean_A_L_new      = 8.7560
mean_A_Lambda_new = 8.3713
mean_A_bare_old   = 8.0753
mean_A_L_old      = 8.7848
mean_S1_conj      = 0.752959

## 개별 데이터
t,A_bare_old,A_L_old,A_L_new,A_Lambda_new,gap_min_gue,gap_right_gue,S1_conj,H1_conj,sm_im,im_gamma_S
1371.686554,7.517766,6.797677,10.341300,8.001504,0.611207,1.299818,0.647042,0.000293,0.785580,0.785580
1373.202915,5.525377,7.097824,5.341451,5.292368,0.816118,0.816118,0.646599,0.000292,0.785580,0.785580
1374.154799,5.775139,6.281415,6.998182,5.878456,0.816223,0.984041,0.646321,0.000292,0.785580,0.785580
1375.302392,6.442004,7.547892,6.878414,6.354740,0.737023,0.737023,0.645986,0.000292,0.785580,0.785580
1376.161780,6.828520,6.540907,9.114823,7.192730,0.737109,0.871312,0.645735,0.000291,0.785580,0.785580
1377.177634,5.312227,4.315994,8.547952,5.913048,0.871431,2.149425,0.645439,0.000291,0.785580,0.785580
1379.683283,19.561132,24.490907,14.935237,18.229114,0.399280,0.399280,0.644710,0.000291,0.785579,0.785579
1380.148578,13.981660,13.380612,16.701969,14.458255,0.399305,0.794154,0.644575,0.000290,0.785579,0.785579
1381.073977,6.394546,6.210434,8.569117,6.737719,0.794252,1.091464,0.644306,0.000290,0.785579,0.785579
1382.345663,5.643756,6.687869,6.182071,5.575903,0.817161,0.817161,0.643938,0.000290,0.785579,0.785579
1383.297591,5.806726,5.877518,7.654430,6.070444,0.817266,0.984592,0.643662,0.000290,0.785579,0.785579
1384.444416,4.822435,5.002494,6.529761,5.051435,0.984743,1.047028,0.643330,0.000289,0.785579,0.785579
1385.663777,4.043698,4.211181,5.773487,4.279328,1.047199,1.428089,0.642978,0.000289,0.785579,0.785579
1387.326648,10.131829,12.958359,8.281317,9.445000,0.510939,0.510939,0.642498,0.000288,0.785578,0.785578
1387.921454,9.672026,8.369923,13.401710,10.430577,0.510979,1.412633,0.642326,0.000288,0.785578,0.785578
1389.565832,4.517578,5.936795,4.568274,4.317170,0.979259,0.979259,0.641853,0.000288,0.785578,0.785578
1390.705490,5.249717,6.440694,5.612535,5.129540,0.979408,0.986327,0.641525,0.000287,0.785578,0.785578
1391.853200,7.645747,9.458600,7.166546,7.301818,0.679731,0.679731,0.641195,0.000287,0.785578,0.785578
1392.644028,8.522879,8.868888,10.045704,8.708862,0.678553,0.678553,0.640968,0.000287,0.785578,0.785578
1393.433402,7.892574,6.586088,11.683963,8.689332,0.678624,1.247237,0.640742,0.000287,0.785578,0.785578
1394.884185,3.622907,3.702646,5.522329,3.911693,1.247477,1.427357,0.640326,0.000286,0.785577,0.785577
1396.544163,3.936807,5.315101,4.058745,3.745412,1.109866,1.109866,0.639851,0.000286,0.785577,0.785577
1397.834623,5.670769,7.423817,5.280424,5.338870,0.862826,0.862826,0.639482,0.000286,0.785577,0.785577
1398.837675,6.407987,7.618925,6.765791,6.277816,0.861862,0.861862,0.639196,0.000285,0.785577,0.785577
1399.839473,10.237380,11.928036,9.937059,9.924491,0.505479,0.505479,0.638910,0.000285,0.785577,0.785577
1400.426946,11.743467,9.586395,16.775502,12.908960,0.505518,1.839225,0.638743,0.000285,0.785577,0.785577
1402.564347,21.286185,25.908872,16.929886,19.844035,0.352387,0.352387,0.638135,0.000284,0.785576,0.785576
1402.973748,18.401345,16.372315,23.277758,19.533108,0.352406,0.888799,0.638018,0.000284,0.785576,0.785576
1404.006292,5.759216,4.922139,8.989567,6.432686,0.888920,1.429686,0.637725,0.000284,0.785576,0.785576
1405.666975,3.556488,4.472999,4.344898,3.540309,1.221171,1.221171,0.637254,0.000283,0.785576,0.785576
1407.085143,5.055572,6.691619,4.842007,4.754534,0.905316,0.905316,0.636852,0.000283,0.785576,0.785576
1408.136307,5.368141,6.379554,6.031263,5.315030,0.905441,1.020183,0.636555,0.000283,0.785576,0.785576
1409.320681,8.423210,10.435189,7.686740,7.967578,0.606610,0.606610,0.636220,0.000282,0.785576,0.785576
1410.024811,8.201723,7.626303,11.107857,8.795567,0.606666,1.061682,0.636021,0.000282,0.785575,0.785575
1411.257057,7.434191,8.621747,7.862552,7.309940,0.610613,0.610613,0.635674,0.000282,0.785575,0.785575
1411.965653,8.672867,6.990659,13.166029,9.737929,0.610670,1.618029,0.635474,0.000282,0.785575,0.785575
1413.843149,3.305228,4.361627,3.924886,3.235072,1.502176,1.502176,0.634945,0.000281,0.785575,0.785575
1415.585785,83.754412,92.790399,73.079390,80.368195,0.168818,0.168818,0.634456,0.000281,0.785575,0.785575
1415.781581,76.030163,69.479297,87.477894,79.171765,0.168822,1.139216,0.634401,0.000281,0.785575,0.785575
1417.102823,4.471594,4.566657,6.473369,4.810259,1.139412,1.374755,0.634030,0.000280,0.785575,0.785575
1418.696964,8.177532,10.664318,6.772189,7.499147,0.625801,0.625801,0.633583,0.000280,0.785574,0.785574
1419.422481,7.909271,7.906461,10.064577,8.296278,0.625860,0.857504,0.633380,0.000280,0.785574,0.785574
1420.416526,5.588182,5.341920,8.101152,6.084977,0.857614,1.237221,0.633102,0.000280,0.785574,0.785574
1421.850567,8.928624,10.950569,8.189708,8.439328,0.527018,0.527018,0.632702,0.000279,0.785574,0.785574
1422.461311,10.329094,8.411944,15.268148,11.572479,0.527060,1.727458,0.632531,0.000279,0.785574,0.785574
1424.463046,3.753097,5.253140,3.767947,3.489652,1.217484,1.217484,0.631973,0.000278,0.785574,0.785574
1425.873469,8.576494,11.354689,6.748962,7.746280,0.666956,0.666956,0.631581,0.000278,0.785573,0.785573
1426.645980,9.451185,10.622525,9.947587,9.332591,0.621416,0.621416,0.631366,0.000278,0.785573,0.785573
1427.365671,8.539740,7.684665,11.984075,9.336951,0.621474,1.059234,0.631166,0.000278,0.785573,0.785573
1428.592306,5.220850,5.617639,6.853084,5.454438,0.913906,0.913906,0.630825,0.000277,0.785573,0.785573
1429.650477,4.832931,4.603760,7.384661,5.355886,0.914030,1.354270,0.630532,0.000277,0.785573,0.785573
1431.218314,5.907936,7.576301,5.694068,5.560987,0.718318,0.718318,0.630098,0.000277,0.785573,0.785573
1432.049741,5.880317,5.346201,8.893558,6.552782,0.718395,1.531269,0.629868,0.000277,0.785573,0.785573
1433.821941,7.484816,9.961209,6.091311,6.760126,0.659421,0.659421,0.629378,0.000276,0.785573,0.785573
1434.584942,6.976718,7.051171,9.111434,7.372779,0.659486,0.957649,0.629168,0.000276,0.785572,0.785572
1435.692907,4.699681,4.890854,6.670144,5.044237,0.957785,1.325912,0.628862,0.000276,0.785572,0.785572
1437.226722,7.680691,10.053093,6.440012,6.993311,0.674029,0.674029,0.628440,0.000275,0.785572,0.785572
1438.006285,7.824678,8.318887,9.360803,8.030437,0.674096,0.815654,0.628225,0.000275,0.785572,0.785572
1438.949553,8.718412,9.403829,9.978615,8.834726,0.582228,0.582228,0.627966,0.000275,0.785572,0.785572
1439.622793,10.414446,8.150922,16.068069,11.969287,0.582278,2.022279,0.627781,0.000275,0.785572,0.785572
1441.960988,5.643074,7.952092,4.497378,4.972750,0.821953,0.821953,0.627140,0.000274,0.785572,0.785572
1442.911060,5.657938,6.617551,6.522669,5.643927,0.822052,0.978489,0.626879,0.000274,0.785571,0.785571
1444.041931,5.833411,7.066399,6.294826,5.685560,0.891639,0.891639,0.626570,0.000273,0.785571,0.785571
1445.072278,7.637738,8.953401,7.979796,7.448844,0.655874,0.655874,0.626288,0.000273,0.785571,0.785571
1445.830085,7.559374,6.712932,11.151267,8.452620,0.655937,1.208464,0.626081,0.000273,0.785571,0.785571
1447.226227,4.729954,5.551903,5.821736,4.788775,0.950245,0.950245,0.625700,0.000273,0.785571,0.785571
1448.323854,4.996174,5.427084,6.682353,5.254294,0.950378,1.008642,0.625401,0.000272,0.785571,0.785571
1449.488771,4.582790,4.966877,6.345875,4.867228,1.008791,1.112598,0.625084,0.000272,0.785571,0.785571
1450.773562,4.751298,5.629864,5.772291,4.784900,0.919588,0.919588,0.624735,0.000272,0.785570,0.785570
1451.835298,4.375440,4.382916,6.721877,4.859155,0.919712,1.647835,0.624446,0.000272,0.785570,0.785570
1453.737597,16.763909,21.054617,12.619477,15.039542,0.423183,0.423183,0.623930,0.000271,0.785570,0.785570
1454.226011,13.078042,12.183889,16.810676,14.039033,0.423209,0.941083,0.623798,0.000271,0.785570,0.785570
1455.312091,6.837401,7.595510,8.062512,6.938976,0.741567,0.741567,0.623504,0.000271,0.785570,0.785570
1456.167798,6.647637,6.007817,10.017123,7.490478,0.741647,1.188433,0.623272,0.000270,0.785570,0.785570
1457.539002,5.669556,6.645011,6.573264,5.659027,0.740969,0.740969,0.622902,0.000270,0.785570,0.785570
1458.393777,6.119288,5.066135,10.143904,7.195864,0.741049,1.989213,0.622671,0.000270,0.785570,0.785570
1460.688271,13.791420,17.814015,10.024953,12.153930,0.483181,0.483181,0.622052,0.000269,0.785569,0.785569
1461.245443,10.554099,10.294730,13.371914,11.212373,0.483215,0.885197,0.621902,0.000269,0.785569,0.785569
1462.266123,6.143170,6.533138,7.969013,6.454336,0.885310,0.885387,0.621628,0.000269,0.785569,0.785569
1463.286891,5.219639,5.134002,7.788884,5.794126,0.885500,1.223163,0.621353,0.000269,0.785569,0.785569
1464.696903,4.728576,5.899662,5.356919,4.616149,1.034791,1.034791,0.620975,0.000268,0.785569,0.785569
1465.889558,9.787182,12.013076,8.782520,9.092842,0.534600,0.534600,0.620655,0.000268,0.785569,0.785569
1466.505621,10.147630,8.861656,14.612979,11.405139,0.534641,1.039985,0.620490,0.000268,0.785569,0.785569
1467.703990,4.554060,4.165272,7.631157,5.316801,1.040140,1.426638,0.620169,0.000268,0.785568,0.785568
1469.347650,3.481750,4.492183,4.377990,3.461153,1.405469,1.405469,0.619729,0.000267,0.785568,0.785568
1470.966589,19.739723,24.140790,15.338682,17.810640,0.366582,0.366582,0.619297,0.000267,0.785568,0.785568
1471.388765,17.096615,14.968883,22.927322,18.863295,0.366601,1.416619,0.619185,0.000267,0.785568,0.785568
1473.020132,9.521159,12.292466,7.665815,8.499017,0.630140,0.630140,0.618750,0.000266,0.785568,0.785568
1473.745649,15.852255,17.616268,15.582405,15.402478,0.397455,0.397455,0.618557,0.000266,0.785568,0.785568
1474.203222,20.035940,16.491958,28.161007,22.666068,0.397478,1.640830,0.618435,0.000266,0.785568,0.785568
1476.092127,3.641084,4.537647,4.747865,3.692800,1.166949,1.166949,0.617933,0.000266,0.785568,0.785568
1477.435191,5.076484,6.457276,5.420561,4.846626,0.874408,0.874408,0.617576,0.000265,0.785567,0.785567
1478.441396,5.011877,5.409276,6.921526,5.359595,0.874517,1.145960,0.617310,0.000265,0.785567,0.785567
1479.759919,5.284021,6.600812,5.737448,5.091670,0.875316,0.875316,0.616960,0.000265,0.785567,0.785567
1480.766879,5.346562,5.876853,7.058271,5.621384,0.875425,1.041341,0.616694,0.000264,0.785567,0.785567
1481.964684,5.299231,6.308205,6.252819,5.290833,0.928869,0.928869,0.616377,0.000264,0.785567,0.785567
1483.032960,5.619160,6.411925,6.924354,5.741803,0.928991,0.965815,0.616095,0.000264,0.785567,0.785567
1484.143581,8.410148,9.936286,8.545229,8.091877,0.586465,0.586465,0.615802,0.000264,0.785567,0.785567
1484.817883,9.218839,7.792040,14.109792,10.697409,0.586514,1.177257,0.615625,0.000263,0.785567,0.785567
1486.171349,3.816950,3.605917,6.759085,4.559370,1.177453,1.692051,0.615268,0.000263,0.785566,0.785566
1488.116338,5.135676,7.313258,4.229271,4.417650,0.988616,0.988616,0.614757,0.000263,0.785566,0.785566
1489.252467,9.420298,12.014382,7.842658,8.443447,0.625234,0.625234,0.614459,0.000262,0.785566,0.785566
1489.970892,10.117479,10.850424,11.554620,10.288349,0.609080,0.609080,0.614270,0.000262,0.785566,0.785566
1490.670694,9.258357,7.813436,14.243044,10.792889,0.609132,1.313832,0.614087,0.000262,0.785566,0.785566
1492.180091,4.594613,5.524556,5.724271,4.646510,1.001834,1.001834,0.613691,0.000262,0.785566,0.785566
1493.330835,6.391866,7.547033,7.159957,6.303388,0.717937,0.717937,0.613390,0.000261,0.785566,0.785566
1494.155369,6.483283,5.661998,10.488210,7.649717,0.718009,1.405015,0.613175,0.000261,0.785565,0.785565
1495.768833,4.053995,5.181631,4.876098,3.984494,1.129374,1.129374,0.612754,0.000261,0.785565,0.785565
1497.065506,8.145735,10.262377,7.351227,7.445205,0.593975,0.593975,0.612415,0.000261,0.785565,0.785565
1497.747361,8.013955,6.944691,12.458959,9.360909,0.594025,1.649564,0.612238,0.000260,0.785565,0.785565
1499.640825,9.526974,12.629567,7.114069,8.187035,0.619669,0.619669,0.611745,0.000260,0.785565,0.785565
1500.351952,9.447188,10.276287,10.781786,9.575261,0.619722,0.668739,0.611560,0.000260,0.785565,0.785565
1501.119325,7.969734,7.308115,11.778472,9.075469,0.668802,1.069160,0.611361,0.000260,0.785565,0.785565
1502.346063,6.973563,7.926477,8.117087,7.024858,0.649286,0.649286,0.611043,0.000259,0.785565,0.785565
1503.090933,8.134771,6.481879,13.616680,9.912787,0.649344,1.892230,0.610850,0.000259,0.785564,0.785564
1505.261530,6.032452,8.365337,4.890802,5.173004,0.777337,0.777337,0.610287,0.000259,0.785564,0.785564
1506.152986,5.659100,6.273491,7.381483,5.939951,0.777421,1.094040,0.610057,0.000258,0.785564,0.785564
1507.407505,6.769623,8.513845,6.612735,6.297362,0.737478,0.737478,0.609733,0.000258,0.785564,0.785564
1508.253031,6.842839,7.131537,9.125393,7.349047,0.737553,0.896192,0.609515,0.000258,0.785564,0.785564
1509.280419,5.702009,5.892996,8.157499,6.278761,0.896303,0.969577,0.609250,0.000258,0.785564,0.785564
1510.391797,4.717416,4.775039,7.405723,5.389317,0.969707,1.336020,0.608963,0.000257,0.785564,0.785564
1511.923005,8.859583,11.301284,7.542099,7.907264,0.581873,0.581873,0.608569,0.000257,0.785564,0.785564
1512.589765,8.891440,8.302113,12.690143,10.018051,0.581920,0.872759,0.608398,0.000257,0.785563,0.785563
1513.589766,5.548161,4.634358,9.908516,6.907137,0.872864,1.849229,0.608141,0.000257,0.785563,0.785563
1515.708344,8.425489,11.375467,6.250575,7.112958,0.635298,0.635298,0.607598,0.000256,0.785563,0.785563
1516.435990,7.038399,7.215756,9.565466,7.649233,0.635353,1.120980,0.607411,0.000256,0.785563,0.785563
1517.719806,8.534616,10.661408,7.756585,7.786176,0.606929,0.606929,0.607083,0.000256,0.785563,0.785563
1518.414791,8.214323,7.626173,12.065987,9.374502,0.606979,1.158279,0.606905,0.000256,0.785563,0.785563
1519.741009,11.440638,13.739435,10.373587,10.565596,0.465242,0.465242,0.606566,0.000255,0.785563,0.785563
1520.273622,13.468244,11.112817,20.374061,15.905001,0.465272,1.422414,0.606430,0.000255,0.785563,0.785563
1521.901909,3.467935,3.901539,5.601487,3.919287,1.384117,1.384117,0.606015,0.000255,0.785562,0.785562
1523.486047,4.603024,6.257249,4.646142,4.182197,1.082627,1.082627,0.605611,0.000255,0.785562,0.785562
1524.724892,14.037884,17.289978,11.337111,12.467181,0.439589,0.439589,0.605296,0.000254,0.785562,0.785562
1525.227837,13.383304,11.650141,19.279185,15.417006,0.439615,1.157700,0.605168,0.000254,0.785562,0.785562
1526.552312,4.302672,4.662080,6.595650,4.822539,1.157883,1.301381,0.604832,0.000254,0.785562,0.785562
1528.040930,6.418014,8.472591,5.783602,5.702844,0.868715,0.868715,0.604454,0.000253,0.785562,0.785562
1529.034457,26.558957,30.597788,22.486423,24.384993,0.293404,0.293404,0.604202,0.000253,0.785562,0.785562
1529.369975,31.160216,26.795426,41.704907,35.192158,0.293416,1.443620,0.604118,0.000253,0.785562,0.785562
1531.020743,4.087405,4.654738,6.052345,4.469558,1.051008,1.051008,0.603700,0.000253,0.785561,0.785561
1532.222327,3.919321,4.131900,6.510705,4.569092,1.051158,1.456254,0.603396,0.000253,0.785561,0.785561
1533.886978,4.964825,6.866915,4.608822,4.354606,1.010868,1.010868,0.602976,0.000252,0.785561,0.785561
1535.042277,8.945528,11.380449,7.659781,7.934124,0.636397,0.636397,0.602685,0.000252,0.785561,0.785561
1535.769502,8.860600,9.271384,11.129917,9.374046,0.636452,0.744952,0.602502,0.000252,0.785561,0.785561
1536.620702,7.380525,7.034504,10.992545,8.474298,0.745027,0.901840,0.602287,0.000252,0.785561,0.785561
1537.651062,5.412622,4.834911,9.445557,6.690805,0.901950,1.445936,0.602028,0.000251,0.785561,0.785561
1539.302855,7.143905,9.154856,6.612078,6.443753,0.636884,0.636884,0.601613,0.000251,0.785561,0.785561
1540.030270,7.237660,6.350902,11.840589,8.768459,0.636939,1.499042,0.601431,0.000251,0.785560,0.785560
1541.742249,7.072506,9.252281,6.246636,6.239041,0.660591,0.660591,0.601002,0.000250,0.785560,0.785560
1542.496523,6.668891,6.183039,10.583275,7.904052,0.660649,1.420797,0.600813,0.000250,0.785560,0.785560
1544.118670,8.140098,10.605490,6.810353,7.079979,0.627192,0.627192,0.600407,0.000250,0.785560,0.785560
1544.834608,7.487083,7.210289,11.051392,8.572657,0.627244,1.100917,0.600228,0.000250,0.785560,0.785560
1546.091198,5.135728,6.095001,6.500688,5.254099,1.057087,1.057087,0.599915,0.000250,0.785560,0.785560
1547.297581,13.343888,16.146031,11.415215,12.007345,0.446057,0.446057,0.599614,0.000249,0.785560,0.785560
1547.806564,14.181370,12.262264,20.733831,16.597665,0.446083,0.933200,0.599487,0.000249,0.785560,0.785560
1548.871348,5.754511,4.545968,11.046145,7.615785,0.933316,2.105862,0.599222,0.000249,0.785560,0.785560
1551.273845,9.652652,13.080040,6.599045,7.805378,0.642702,0.642702,0.598625,0.000248,0.785559,0.785559
1552.006873,9.521804,10.786150,10.368589,9.405750,0.639429,0.639429,0.598443,0.000248,0.785559,0.785559
1552.736105,8.012548,7.270354,12.498122,9.522589,0.639484,1.245600,0.598262,0.000248,0.785559,0.785559
1554.156519,7.155756,8.924303,7.100964,6.632854,0.670756,0.670756,0.597909,0.000248,0.785559,0.785559
1554.921285,7.245642,6.763559,11.285775,8.561015,0.670815,1.089161,0.597720,0.000248,0.785559,0.785559
1556.162987,4.749215,5.205982,7.091290,5.301307,1.080385,1.080385,0.597413,0.000247,0.785559,0.785559
1557.394507,5.504722,6.493416,6.884755,5.622565,0.828836,0.828836,0.597108,0.000247,0.785559,0.785559
1558.339153,5.411144,5.160654,9.064560,6.557877,0.828927,1.265357,0.596875,0.000247,0.785559,0.785559
1559.781154,4.530988,5.578312,5.816779,4.604630,0.961306,0.961306,0.596519,0.000247,0.785558,0.785558
1560.876476,4.405858,4.777506,6.938161,5.045634,0.961429,1.346200,0.596249,0.000246,0.785558,0.785558
1562.410153,6.099266,8.201585,5.458460,5.293666,0.856185,0.856185,0.595872,0.000246,0.785558,0.785558
1563.385401,8.211422,9.945585,8.251735,7.713581,0.695862,0.695862,0.595632,0.000246,0.785558,0.785558
1564.177940,9.156723,9.741709,11.323935,9.630650,0.647901,0.647901,0.595437,0.000246,0.785558,0.785558
1564.915788,8.739368,7.407791,14.465669,10.849629,0.647956,1.186082,0.595256,0.000245,0.785558,0.785558
1566.266416,4.265522,4.369703,7.342712,5.158711,1.186267,1.191895,0.594925,0.000245,0.785558,0.785558
1567.623451,3.865547,4.417007,6.120554,4.380128,1.192082,1.228970,0.594592,0.000245,0.785558,0.785558
1569.022478,4.009165,5.106099,5.256450,4.057944,1.229168,1.306285,0.594250,0.000245,0.785557,0.785557
1570.509278,14.319919,18.039667,10.687046,12.108159,0.471095,0.471095,0.593887,0.000244,0.785557,0.785557
1571.045381,12.526169,12.073444,16.683484,13.925103,0.471124,0.703009,0.593756,0.000244,0.785557,0.785557
1571.845352,7.971414,6.609762,13.847458,10.174181,0.703073,1.723658,0.593560,0.000244,0.785557,0.785557
1573.806563,19.413920,23.724854,14.663842,16.661809,0.373036,0.373036,0.593082,0.000244,0.785557,0.785557
1574.230915,17.256160,15.138373,24.584572,20.146324,0.373054,1.237126,0.592979,0.000243,0.785557,0.785557
1575.638155,11.525684,13.820109,10.560405,10.530789,0.460025,0.460025,0.592637,0.000243,0.785557,0.785557
1576.161352,13.999453,11.434276,22.216698,17.320374,0.460053,1.721228,0.592509,0.000243,0.785557,0.785557
1578.118827,3.669878,4.948055,4.629718,3.575335,1.227114,1.227114,0.592034,0.000243,0.785557,0.785557
1579.514055,6.886424,9.145856,5.993789,5.917008,0.754762,0.754762,0.591696,0.000242,0.785556,0.785556
1580.372082,6.904916,7.728856,8.739535,7.221463,0.754836,0.872231,0.591488,0.000242,0.785556,0.785556
1581.363552,6.515360,7.247012,8.534617,6.918988,0.849863,0.849863,0.591248,0.000242,0.785556,0.785556
1582.329487,6.266551,6.560665,9.129592,7.071045,0.849957,0.937309,0.591014,0.000242,0.785556,0.785556
1583.394693,6.584507,7.152989,8.934268,7.145089,0.739369,0.739369,0.590757,0.000242,0.785556,0.785556
1584.234848,6.779418,5.546522,12.590439,8.993982,0.739440,1.811614,0.590554,0.000241,0.785556,0.785556
1586.293211,8.367403,11.156759,6.475727,6.900377,0.626030,0.626030,0.590057,0.000241,0.785556,0.785556
1587.004342,7.441897,7.358251,11.070804,8.616038,0.626081,1.020440,0.589886,0.000241,0.785556,0.785556
1588.163404,4.952636,5.475097,7.426412,5.573091,1.020575,1.051815,0.589607,0.000241,0.785556,0.785556
1589.357946,4.478487,5.126299,6.719590,4.987080,1.051958,1.301546,0.589320,0.000240,0.785555,0.785555
1590.835904,16.724322,20.510554,12.910316,14.312775,0.403382,0.403382,0.588965,0.000240,0.785555,0.785555
1591.293884,15.470548,13.531181,22.744954,18.414385,0.403403,1.183205,0.588855,0.000240,0.785555,0.785555
1592.637167,5.811270,6.834601,7.352004,5.980126,0.834839,0.834839,0.588533,0.000240,0.785555,0.785555
1593.584808,6.856936,7.204024,9.722029,7.668367,0.755845,0.755845,0.588306,0.000239,0.785555,0.785555
1594.442690,6.699438,5.426211,12.736845,9.056980,0.755919,1.799126,0.588100,0.000239,0.785555,0.785555
1596.484492,4.457739,6.319735,4.382822,3.836818,1.085297,1.085297,0.587612,0.000239,0.785555,0.785555
1597.715896,9.030036,11.622682,7.531133,7.711301,0.621352,0.621352,0.587318,0.000239,0.785555,0.785555
1598.420799,8.007199,8.037498,11.532727,9.144048,0.621402,1.056573,0.587150,0.000238,0.785555,0.785555
1599.619349,16.798647,19.813740,14.474147,15.065641,0.377965,0.377965,0.586865,0.000238,0.785554,0.785554
1600.048045,19.853533,16.633469,29.811503,24.160272,0.377983,1.643410,0.586762,0.000238,0.785554,0.785554
1601.911946,5.866119,7.689591,5.891198,5.281376,0.796751,0.796751,0.586319,0.000238,0.785554,0.785554
1602.815405,7.065377,7.742376,9.361943,7.599861,0.740685,0.740685,0.586104,0.000238,0.785554,0.785554
1603.655203,6.585769,5.591945,12.204111,8.765176,0.740755,1.646320,0.585905,0.000237,0.785554,0.785554
1605.521647,7.159563,9.537932,6.098279,6.029376,0.680894,0.680894,0.585462,0.000237,0.785554,0.785554
1606.293418,6.620058,6.555477,10.418854,7.900709,0.680953,1.114805,0.585279,0.000237,0.785554,0.785554
1607.556905,4.611153,5.439537,6.642830,5.013194,1.114964,1.128997,0.584980,0.000237,0.785554,0.785554
1608.836295,5.715329,7.313133,6.219908,5.355272,1.029939,1.029939,0.584677,0.000236,0.785554,0.785554
1610.003264,48.909492,55.204032,40.030533,43.857774,0.221166,0.221166,0.584402,0.000236,0.785553,0.785553
1610.253823,50.789361,45.324059,65.477161,57.536286,0.221172,1.044534,0.584342,0.000236,0.785553,0.785553
1611.437141,5.591359,4.681346,11.157600,7.767208,1.044673,1.449360,0.584063,0.000236,0.785553,0.785553
1613.078855,3.352388,4.028499,5.737068,3.929680,1.440847,1.440847,0.583676,0.000236,0.785553,0.785553
1614.710628,6.948089,9.415742,5.729349,5.710322,0.763030,0.763030,0.583292,0.000235,0.785553,0.785553
1615.574609,7.719083,8.889428,9.123652,7.801288,0.727602,0.727602,0.583089,0.000235,0.785553,0.785553
1616.398395,6.744662,6.451746,11.121613,8.329821,0.727669,1.180375,0.582896,0.000235,0.785553,0.785553
1617.734685,6.699675,8.232024,7.386511,6.415674,0.709266,0.709266,0.582582,0.000235,0.785553,0.785553
1618.537518,6.710335,6.232580,11.492387,8.505169,0.709329,1.250184,0.582394,0.000234,0.785553,0.785553
1619.952501,6.392852,7.935690,7.071631,6.100958,0.726210,0.726210,0.582062,0.000234,0.785552,0.785552
1620.774311,6.522076,6.143411,11.131859,8.233453,0.726276,1.170478,0.581870,0.000234,0.785552,0.785552
1622.098752,5.656872,6.679596,7.413090,5.911666,0.776947,0.776947,0.581560,0.000234,0.785552,0.785552
1622.977768,5.770771,4.985899,11.243059,7.928010,0.777023,1.806911,0.581355,0.000234,0.785552,0.785552
1625.021857,7.138528,9.933883,5.271565,5.534917,0.853368,0.853368,0.580878,0.000233,0.785552,0.785552
1625.987020,19.969387,23.699855,16.181278,17.373992,0.365112,0.365112,0.580653,0.000233,0.785552,0.785552
1626.399919,19.685524,17.077021,28.967910,23.813911,0.365128,1.198694,0.580556,0.000233,0.785552,0.785552
1627.755441,5.771957,6.703560,7.760767,6.142515,0.848949,0.848949,0.580241,0.000233,0.785552,0.785552
1628.715317,6.462410,6.734195,9.828033,7.544162,0.834424,0.834424,0.580018,0.000232,0.785552,0.785552
1629.658669,5.829915,5.111194,11.265100,7.984859,0.834511,1.358909,0.579799,0.000232,0.785552,0.785552
1631.194815,3.558072,4.228314,6.118117,4.223082,1.359140,1.418617,0.579442,0.000232,0.785551,0.785551
1632.798184,8.704969,11.478762,6.893895,7.098864,0.632134,0.632134,0.579070,0.000232,0.785551,0.785551
1633.512517,7.941520,8.116383,11.556239,9.155567,0.632184,0.888809,0.578905,0.000232,0.785551,0.785551
1634.516823,5.681919,5.800844,9.427531,6.965235,0.888908,1.063482,0.578673,0.000231,0.785551,0.785551
1635.718366,4.603448,5.126366,7.514999,5.451682,1.063623,1.213472,0.578395,0.000231,0.785551,0.785551
1637.089190,6.667918,8.589581,6.652983,5.983979,0.801640,0.801640,0.578078,0.000231,0.785551,0.785551
1637.994644,10.490580,12.126732,11.082698,10.122110,0.535701,0.535701,0.577869,0.000231,0.785551,0.785551
1638.599658,11.336924,9.617968,19.016774,14.693946,0.535737,1.081699,0.577730,0.000231,0.785551,0.785551
1639.821236,4.572406,3.960154,9.932844,6.711725,1.081844,1.840819,0.577448,0.000230,0.785551,0.785551
1641.899819,11.156491,14.516222,8.120519,8.869349,0.522595,0.522595,0.576970,0.000230,0.785550,0.785550
1642.489780,9.237437,8.418375,15.065349,11.628174,0.522629,1.472571,0.576835,0.000230,0.785550,0.785550
1644.152066,13.308215,16.884518,9.811074,10.765749,0.497666,0.497666,0.576453,0.000229,0.785550,0.785550
